Meeting,URL,code,Key,Topic
Use real-time data for AI/ML workloads in BigQuery,https://www.youtube.com/watch?v=SKv6bbwSL5I,BRK2-226,"本次會議主要探討如何利用 BigQuery 和 PubSub 等 Google Cloud 服務，構建高效、可擴展的即時資料處理平台，以支援 AI/ML 工作負載。核心觀點包括：

*   **AI 的普及與即時性的重要性：** 各行各業都在擁抱 AI，而即時能力是 AI 發展的關鍵驅動力。
*   **簡化串流架構：** 透過 PubSub 和 BigQuery 的整合，可以簡化事件驅動的 AI/ML 工作負載。
*   **BigQuery 的核心地位：** BigQuery 在資料擷取、分析和事件驅動處理中都扮演著核心角色。
*   **PubSub 的關鍵作用：** PubSub 提供可擴展、可靠的訊息傳遞服務，支援各種事件串流和擷取場景。
*   **Flipkart 的成功案例：** Flipkart 利用 BigQuery 和 PubSub 構建了大規模的串流資料平台，支援其電商業務。
*   **BigQuery Continuous Queries 的強大功能：** Continuous Queries 能夠以 SQL 為基礎，即時處理串流資料，並與 Vertex AI 模型整合，實現即時 AI 應用。","Data Analytics
"
Use the power of AI to migrate your SQL Server databases to PostgreSQL,https://www.youtube.com/watch?v=v_CbAwp0jGg,BRK2-116,"本次會議主要探討如何利用 AI 技術加速將 SQL Server 資料庫遷移至 PostgreSQL 的過程。核心觀點包括：

*   傳統資料庫遷移的挑戰：組織結構、技術知識、以及手動操作帶來的時間和資源成本。
*   AI 如何加速遷移：透過 Gemini 等 AI 模型，自動化程式碼轉換、提供程式碼解釋、以及優化程式碼。
*   Google Cloud Database Migration Service (DMS) 的作用：提供一站式解決方案，涵蓋評估、規劃、轉換、遷移和測試等階段。
*   低停機時間遷移的重要性：利用 Change Data Capture (CDC) 技術，確保應用程式在遷移過程中持續運行。
*   Google Cloud 的投資與支援：提供資金和專家團隊 (Black Belt team) 協助客戶完成遷移。","Migration
"
Use threat profiles for a more proactive security approach,https://www.youtube.com/watch?v=C34csEMUfWA,BRK2-155,,
Using AI to drive app quality across the SDLC,https://www.youtube.com/watch?v=1vTOG5QFOWY,SPTL207,"本次會議主要探討如何利用人工智慧（AI）來提升軟體開發生命週期（SDLC）中應用程式的品質。核心觀點包括：

*   **AI 不僅用於編寫程式碼，更用於構建更優質的應用程式：** 強調 AI 的應用不應僅限於提高程式碼產出速度，更應著重於提升應用程式的整體品質，包括穩定性、安全性及效能。
*   **利用 AI 代理（Agent）簡化複雜任務：** 介紹如何使用 AI 代理自動執行程式碼現代化、文件更新等任務，從而提高開發效率和應用程式品質。
*   **應用程式設計中心（Application Design Center）加速基礎設施部署：** 展示如何利用 AI 輔助工具設計和部署應用程式的基礎設施，簡化配置過程並遵循最佳實踐。
*   **CloudHub 和 Cloud Assist 簡化故障排除和成本優化：** 介紹如何使用 AI 驅動的工具快速診斷和解決雲端環境中的問題，並優化資源利用率以降低成本。
*   **Firebase Studio 快速構建全端 AI 應用程式：** 展示如何使用 Firebase Studio 快速原型化和構建全端 AI 應用程式，簡化開發流程並加速產品上市。","Applied AI
"
Using AI to drive app quality across the SDLC (Recap),https://www.youtube.com/watch?v=xyDieEzxkzY,SPTL207-RC,,
Virgin Media O2 partners with TCS for cloud-first data strategy,https://www.youtube.com/watch?v=AprIsuZFWn0,BRK1-150,"本次會議主要討論 Virgin Media O2 (VMO2) 與 TCS (Tata Consultancy Services) 及 Google Cloud 合作，實施雲優先數據策略的經驗與挑戰。重點包括：

*   VMO2 透過與 TCS 及 Google Cloud 的合作，克服了傳統數據架構的限制，建立了現代化的雲原生數據平台。
*   遷移過程面臨了技術複雜性、數據量龐大、以及需要整合新舊系統等多重挑戰。
*   雲優先策略幫助 VMO2 提升了客戶體驗、加速了產品上市時間，並優化了網路投資。
*   未來電信產業的發展趨勢包括人工智慧的應用、網路即服務 (NaaS) 的興起，以及物聯網 (IoT) 的擴展。
*   組織需要建立穩固的數據基礎，才能充分利用人工智慧等新技術。","Data Analytics
"
vLLM on Google Cloud: Fast and easy-to-use LLM inference serving on TPUs and GPUs,https://www.youtube.com/watch?v=DqT2TTJxlDs,BRK2-225,"本次會議主要介紹了 vLLM 在 Google Cloud 上的應用，特別是針對 TPU 的支援，以及 vLLM 如何成為業界標準的 LLM 推論引擎。核心觀點包括：

*   **vLLM 的重要性：** vLLM 解決了企業在部署和運行開源 LLM 時面臨的基礎設施挑戰，提供高效能、易於使用的推論服務。
*   **TPU 支援：** vLLM 現在支援 Google 的 TPU，提供極具競爭力的效能價格比，並降低了開發者的使用門檻。
*   **開源社群的力量：** vLLM 受益於活躍的開源社群，包括模型提供者、硬體供應商和使用者，共同推動專案的快速發展。
*   **持續創新：** vLLM 不斷引入新的優化技術和硬體支援，以保持其在 LLM 推論領域的領先地位。
*   **未來展望：** vLLM 將繼續優化對新硬體（如 Ironwood TPU）的支援，並探索新的模型架構和推論技術。","Applied AI
"
What’s new in BigQuery,https://www.youtube.com/watch?v=ds7fNK3m_dg,BRK1-023,本次會議主要介紹 BigQuery 的最新功能和創新，涵蓋三大重點：AI 輔助的智能體驗、統一的數據與 AI 基礎，以及靈活且面向未來的架構。Mattel 公司分享了他們如何利用 BigQuery 建立數據到 AI 的平台，將消費者意見轉化為可衡量的關鍵績效指標（KPI），並將原本需要一個月的工作縮短到一分鐘。Google Cloud 的產品負責人則詳細介紹了 BigQuery 在 Gemini 模型、數據工程代理、AI 查詢引擎、Spark 整合、BigQuery ML 和向量搜尋等方面的最新進展。,"Data Analytics
"
What’s new in Cloud Run,https://www.youtube.com/watch?v=PWPvX25R6dM,BRK2-057,"本次會議主要介紹了 Cloud Run 的最新功能和更新，涵蓋了開發者體驗、新的工作負載類型以及在 AI 應用方面的應用。重點包括：

*   **Cloud Run Functions:** 將 Cloud Run 和 Cloud Functions 合併，提供更簡化的函數部署選項，並支援單一用途函數。
*   **Cloud Storage 磁碟區掛載:** 允許將 Cloud Storage 儲存桶掛載為本地檔案系統，方便讀取大型媒體檔案和載入設定檔。
*   **Firebase App Hosting:** 與 Firebase 團隊合作，為 Angular、Next.js 和 Astro 等框架提供量身打造的部署體驗。
*   **Gemini Cloud Assist 整合:** 透過視覺化介面設計 Cloud Run 應用程式，產生 Terraform 設定和 G Cloud CLI 命令，並協助最佳化和疑難排解 Cloud Run 資源。
*   **VPC 網路改進:** 降低了 Cloud Run 服務連接到 VPC 時所需的 IP 位址數量，並增加了對 Cloud Run Jobs 的直接 VPC 支援。
*   **內建 Identity-Aware Proxy (IAP) 整合:** 透過單一核取方塊即可為內部 Cloud Run 服務啟用 IAP，簡化了身份驗證流程。
*   **Cloud Run 威脅偵測:** 持續監控執行中的容器執行個體，以偵測惡意行為和已知漏洞。
*   **多區域部署與服務健康狀態:** 結合多區域部署和服務健康狀態檢查，實現跨區域故障轉移，提高應用程式的可用性。
*   **Cloud Run Worker Pools:** 推出新的 Worker Pool 資源，用於執行持續的背景工作，例如 Kafka 消費者、PubSub 拉取和 GitHub Actions 執行器。
*   **Vertex AI Studio 整合:** 透過一鍵部署功能，將 Vertex AI Studio 中的原型部署到 Cloud Run。
*   **Cloud Run GPUs:** Cloud Run 現在支援 GPU，可用於執行 AI 推論工作負載，例如即時 LLM 推論、影像生成和媒體處理。","Serverless
"
What’s new in Cloud Run (Recap),https://www.youtube.com/watch?v=fjgDwwGqvWw,BRK2-057-RC,,
What’s new in Cross-Cloud Network security,https://www.youtube.com/watch?v=7hAjDvA4fpQ,BRK1-035,本次會議主要介紹了 Cross-Cloud Network 安全性的最新進展，重點關注兩個核心使用案例：保護分散式應用程式和保護全球前端應用程式。Google Cloud 強調在現有資料路徑上提供保護，同時避免增加網路複雜性。產品組合圍繞三大主題：實現強大的姿態管理、提供進階威脅防護，以及促進開放生態系統。,"Security
"
What’s new in data and AI governance,https://www.youtube.com/watch?v=yrKez5h4PWY,BRK1-025,"本次會議主要探討了數據和AI治理的最新趨勢，強調了AI時代下治理的重要性，以及Google Cloud在治理方面的創新。核心觀點包括：

*   AI正在快速改變世界，但AI專案的失敗率很高，治理是成功的關鍵。
*   數據孤島、快速變化和文化差異是治理面臨的主要挑戰。
*   治理的目的是理解、信任和發現數據，從而簡化數據管理、加速洞察、符合法規並支持AI/ML專案。
*   Google認為治理應該是普遍的、智能的、開放的。
*   BigQuery Universal Catalog和Knowledge Engine是Google在治理方面的重要創新。","Applied AI
"
What’s new in Gemini Code Assist,https://www.youtube.com/watch?v=WjFJr5mLxsY,BRK1-037,"本次會議主要介紹 Gemini Code Assist 的最新功能和未來發展方向，強調其在提升開發者生產力、改善程式碼品質以及簡化軟體開發生命週期中的作用。核心觀點包括：

*   **以開發者為中心：** 致力於提供快速、簡單且易於使用的開發者體驗。
*   **企業級解決方案：** 專為大型企業設計，提供安全、可靠且可擴展的服務。
*   **涵蓋完整軟體開發生命週期：** 不僅僅關注程式碼編寫，更涵蓋規劃、建構、測試、部署和監控等各個階段。
*   **情境感知程式碼輔助：** 根據企業特定的程式碼風格、標準和函式庫，提供客製化的程式碼建議和自動完成功能。
*   **品質與效能並重：** 將生產力提升作為提高軟體交付效能的關鍵指標。
*   **AI 驅動的工具與代理：** 利用 AI 技術自動化重複性任務，並提供智慧化的程式碼審查和問題解決方案。","AI
"
What’s new in Looker: AI for BI,https://www.youtube.com/watch?v=wUPgHQMe8tk,BRK1-024,本次會議主要介紹了 Looker 平台在 AI 方面的最新進展，包括統一 Looker Studio 和 Looker、在整個平台中融入 Gemini AI，以及強化 Looker 的開放語義模型。重點在於利用 AI 簡化 BI 的使用，使其更易於存取，並解決資料專家和分析師不足的問題。,"Applied AI
"
What’s new with Cloud Storage,https://www.youtube.com/watch?v=owvXIIl8LdU,BRK2-025,"本次會議主要介紹 Google Cloud Storage 在 AI 時代下的最新發展與功能，涵蓋高效能儲存、AI 驅動的儲存智慧、以及簡化雲端遷移的解決方案。核心觀點包括：

- **AI 需求推動儲存創新：** AI 工作負載需要更高的吞吐量、更低的延遲和並行處理能力，促使 Google Cloud Storage 不斷創新。
- **高效能儲存解決方案：** 推出 Rapid Storage 和 Managed Lustre 等產品，滿足 AI 和資料湖分析對速度和規模的需求。
- **儲存智慧提升管理效率：** 利用 AI 自動化儲存管理，提供更深入的資料洞察和簡化的操作流程。
- **簡化雲端遷移：** 提供 Google Cloud NetApp Volumes 等解決方案，協助企業輕鬆將檔案資料遷移至雲端。
- **資料保護與備份：** 推出中央備份服務，提供跨多種工作負載的一致性備份和勒索軟體防護。","Storage
"
What’s new with Gemini 2.5,https://www.youtube.com/watch?v=d-1qpufoano,BRK2-146,本次會議主要介紹了 Gemini 2.5 Pro 的最新進展，包括其卓越的推理能力、動態思考特性，以及在編碼、長文本處理和多模態應用方面的改進。同時也預告了即將推出的 Gemini 2.5 Flash，強調其混合思考模式和可調整的思考預算。Shopify 的產品副總裁 David Bushermann 展示了基於 Gemini 的即時 API 如何為商家提供無限支援，並強調人機協作的重要性。,"Gemini
"
What’s new with Google Agentspace,https://www.youtube.com/watch?v=G7yjAAHQ2FU,BRK2-217,Google Agent Space 旨在解決企業導入生成式 AI 時面臨的數據分散、安全隱私、以及 Agent 擴散等挑戰。它提供一個統一的平台，整合企業內部的各種應用程式和數據，並結合 Google 最先進的 AI 模型和 Agent 技術，協助企業提升員工生產力、改善整體營運效率。Agent Space 的核心功能包括：跨應用程式的單一搜尋介面、基於企業數據的生成式 AI 應用、以及 Agent 的建置、部署和管理。,"Applied AI
"
